Date,rate,government,dolar,cpi,gdp,oil,hire,fear,fire,msupply
2014-09-01,0.0,-0.10000000000000009,0.020067135147642468,7.159100480080838e-05,0.0,-0.05048027794808907,0.0021110225534757276,-4.780000000000001,-0.1999999999999993,0.0035946115725551397
2014-10-01,0.0,0.0,0.03693523893257589,-0.00019791390324119806,0.0,-0.023461041756349665,0.0016766621525763359,4.460000000000001,-0.20000000000000018,0.006415829189414746
2014-11-01,0.0,-0.06000000000000005,0.015463094677053313,-0.0018826601524659647,0.0,-0.1319153625743884,0.0020958961923360775,-1.9800000000000004,0.09999999999999964,0.003515712730853604
2014-12-01,0.03,-0.13999999999999968,0.006578473038708621,-0.0030846094445592387,0.0,-0.12428589564555026,0.0019558855021770682,-0.4400000000000013,-0.20000000000000018,0.007204772193194708
2015-01-01,-0.009999999999999995,-0.10000000000000009,0.0386556442143442,-0.0063703164417655556,0.7805536420064683,-0.235720498695274,0.0014533641104557127,3.5,0.10000000000000053,0.007418169387231721
2015-02-01,0.0,-0.44000000000000017,0.03666981611659548,0.0025346436802173855,0.0,-0.06581942336874047,0.0018425246144215812,1.6400000000000006,-0.20000000000000018,0.009917032864487085
2015-03-01,0.0,0.40000000000000013,0.007864073174021824,0.0026939517808124425,0.0,0.006903553299492549,0.0006816874605011236,-6.390000000000001,-0.09999999999999964,-0.00015960082992438895
2015-04-01,0.009999999999999995,-0.20999999999999996,0.03137865199774703,0.0010424788961589382,-0.3121427872863578,0.010687638636821761,0.0019372281316747397,2.0700000000000003,0.0,0.002848069361830907
2015-05-01,0.0,0.25,-0.030769218849931224,0.003297745341246827,0.0,0.17916999201915407,0.0024221649338507234,-2.41,0.1999999999999993,0.0023038193135456186
2015-06-01,0.010000000000000009,0.06999999999999984,0.021247837858599405,0.0027679208104607333,0.0,0.019289340101522834,0.0012081561135526275,1.2700000000000014,-0.2999999999999998,0.003376740609484896
2015-07-01,0.0,0.2400000000000002,-0.009889886342191678,0.0015863197801873063,-0.35382341894030667,-0.05478087649402397,0.0019899935783895817,2.119999999999999,-0.09999999999999964,0.0036402712293619466
2015-08-01,0.010000000000000009,-0.27,0.011470376836378193,-4.20108051790713e-06,0.0,-0.20530382859149976,0.0009437217851835378,-3.5299999999999994,-0.10000000000000053,0.003718366906534598
2015-09-01,0.0,0.009999999999999787,-0.022229944155106485,-0.002247587519377592,0.0,0.0028729281767956305,0.0010554089709762238,18.839999999999996,-0.09999999999999964,0.0050607371145527935
2015-10-01,-0.020000000000000018,-0.1200000000000001,0.009219844323452575,0.0009894820166906904,-0.5390845651256817,-0.013882767739092139,0.0021367070813564926,-8.849999999999998,0.0,0.004220728466468815
2015-11-01,0.0,0.15000000000000036,0.007028237219797395,0.0011946174910508756,0.0,0.030614525139664783,0.0016061271295211288,-8.4,0.09999999999999964,0.007480173035327997
2015-12-01,0.12,-0.050000000000000266,0.029246497881886047,-0.0010755534268560574,0.0,-0.12012142237640933,0.0018836479749033685,0.5199999999999996,-0.09999999999999964,0.005798209304784141
2016-01-01,0.10000000000000003,0.0900000000000003,-0.008733914769022855,-0.0004584435630738959,2.1413819934756906,-0.09290290783637245,0.000929569392704721,6.029999999999999,-0.20000000000000018,0.011101049465564783
2016-02-01,0.03999999999999998,-0.27000000000000024,0.0006062318849293646,-0.0013296753235823022,0.0,-0.1409942950285249,0.0013756022624118458,-0.7199999999999989,0.10000000000000053,0.005773459677741899
2016-03-01,-0.020000000000000018,-0.1399999999999999,-0.006695096487634111,0.0031347962382444194,0.0,0.08760278304870339,0.0017781558780254336,-2.280000000000001,0.09999999999999964,0.004046844812644501
2016-04-01,0.010000000000000009,-0.040000000000000036,-0.038092835147911286,0.0038306451612901693,-0.4458786624081179,0.028205873800523307,0.0013434311091311546,-4.6,0.09999999999999964,0.006255641955561275
2016-05-01,0.0,0.08999999999999986,-0.02113762793536733,0.0023640958693178504,0.0,0.2655542986425339,0.00031281498731372537,1.58,-0.2999999999999998,0.005272435392993158
2016-06-01,0.010000000000000009,-0.029999999999999805,0.03064204778631563,0.002775957287827202,0.0,0.09653631284916209,0.00170952050034745,-0.4800000000000004,0.10000000000000053,0.004735960421461405
2016-07-01,0.010000000000000009,-0.3900000000000001,0.0027027698835537795,-0.0005037007434789409,1.2090846647807094,-0.0010189525168126101,0.0025945915946332665,0.5700000000000003,-0.10000000000000053,0.004222795303503668
2016-08-01,0.010000000000000009,0.050000000000000044,-0.000386515403025367,0.0018492217858316895,0.0,-0.1829865361077112,0.0009825629670634495,-2.33,0.10000000000000053,0.006540308628086855
2016-09-01,0.0,0.06000000000000005,-0.00017766329074520026,0.0026232097944252075,0.0,0.07790262172284645,0.0021083629425833195,1.040000000000001,0.09999999999999964,0.0046401923907011255
2016-10-01,0.0,0.05999999999999983,-0.0007631786898880666,0.0023426874979268764,-0.2186259836808364,0.13041463979615453,0.0006829140425061997,0.08999999999999986,-0.09999999999999964,0.005623839555616961
2016-11-01,0.009999999999999953,0.20000000000000018,0.022074138269978283,0.0011789477167711837,0.0,-0.04385245901639345,0.0008065294417713975,4.989999999999998,-0.20000000000000018,0.005607647763425927
2016-12-01,0.13000000000000006,0.6200000000000001,0.034821954370445996,0.002524522158776188,0.0,0.09472781825975152,0.0015497682235523502,-4.489999999999998,0.0,0.003429282430238212
2017-01-01,0.10999999999999999,0.0,0.020791475640633994,0.004043076694815628,-0.12161106008715639,0.025058731401722767,0.0015129841549295087,-1.2200000000000006,0.0,0.005632929577038759
2017-02-01,0.010000000000000009,0.029999999999999805,-0.03481550387413512,0.0015926573570097524,0.0,0.02941176470588225,0.0015106984920483235,-1.0399999999999991,-0.10000000000000053,0.005014924475387872
2017-03-01,0.13,-0.020000000000000018,0.02180544768540016,-0.00046720162618951733,0.0,-0.0014842300556585641,0.0008296308485546966,0.7299999999999986,-0.1999999999999993,0.004593401660806462
2017-04-01,0.10999999999999999,-0.10999999999999988,-0.013440717549886405,0.001234152821740775,0.149894885467297,-0.06633221850613158,0.0014044077852146675,-0.15999999999999837,0.0,0.004170266003395762
2017-05-01,0.010000000000000009,-0.020000000000000018,-0.0147592142419819,-0.0007739779600562935,0.0,-0.02825870646766171,0.0014092793520050773,-2.2700000000000014,0.0,0.003856308030019795
2017-06-01,0.13,-0.1200000000000001,-0.01808350813024462,0.0006516286618252209,0.0,-0.010444398935080867,0.0013868014756113212,-0.21999999999999886,-0.10000000000000053,0.0016030850152182197
2017-07-01,0.10999999999999988,0.14000000000000012,-0.012064906520457774,0.0003276499715354486,0.40839931019253717,-0.06643211920529801,0.0012893718916928698,1.33,0.0,0.0042041288971168544
2017-08-01,0.010000000000000009,-0.0900000000000003,-0.03196866422357081,0.0038486261632881824,0.0,0.09044557747727766,0.0010015534298095652,-1.1300000000000008,0.10000000000000053,0.004348113491637884
2017-09-01,-0.010000000000000009,-0.09999999999999964,-0.0014209080934767249,0.005106389920997767,0.0,-0.038015856881479904,0.0005989695002008855,0.040000000000000924,-0.10000000000000053,0.00353948648194069
2017-10-01,0.0,0.17999999999999972,0.006855755760678761,0.0007750522450138408,0.42931152401948336,0.06910397295012682,0.0009727427945607214,-0.6800000000000015,-0.09999999999999964,0.004321307031414978
2017-11-01,0.010000000000000009,0.03000000000000025,0.01396071807220256,0.002668007428251684,0.0,0.0737299861632732,0.0015154604145430906,0.75,0.0,0.002365404150341144
2017-12-01,0.14000000000000012,0.0,-0.019723534437522172,0.0021068892447551058,0.0,0.07418998527245946,0.0010178255175643525,1.2300000000000004,-0.10000000000000053,0.004263605171340501
2018-01-01,0.10999999999999988,0.08999999999999986,-0.013657816314039728,0.004253344363511546,-0.2782820315518786,0.03461868037703497,0.0009286687499576729,-1.6600000000000001,-0.09999999999999964,0.0006775507262046787
2018-02-01,0.010000000000000009,0.31999999999999984,-0.03350333459527621,0.0026922876006090224,0.0,0.09193307934404515,0.0026682920222131923,3.700000000000001,0.09999999999999964,0.0026003212585266056
2018-03-01,0.09000000000000008,0.03000000000000025,0.02006667455711275,0.000192362410782021,0.0,-0.0749393203883496,0.001526470071730568,8.999999999999998,-0.09999999999999964,0.004080752927652753
2018-04-01,0.17999999999999994,-0.08000000000000007,-0.006368969766788024,0.002604406656061986,-0.3474074939515056,0.033945555919973724,0.0009576476935526657,1.1500000000000021,0.0,0.001280785357546721
2018-05-01,0.010000000000000009,0.2400000000000002,0.02841499938977421,0.002257949781598212,0.0,0.06708961141950831,0.0021425395157053106,-8.13,-0.20000000000000018,0.003980362591737618
2018-06-01,0.1200000000000001,-0.08000000000000007,0.020746859485412106,0.0009011451720948305,0.0,-0.021848989298454247,0.001472367890278381,-2.0299999999999994,0.20000000000000018,0.004291998234800198
2018-07-01,0.08999999999999986,-0.020000000000000018,0.006477722166045252,0.0007808204989283585,0.17495833773290115,0.12277769335967181,0.00040950865674438397,2.139999999999999,-0.20000000000000018,0.0024238644336873616
2018-08-01,0.0,0.1299999999999999,-0.0037033301394935325,0.0017873207703393845,0.0,-0.06888618216267428,0.0017380217420479571,-2.4499999999999993,0.0,0.0035138823096882987
2018-09-01,0.040000000000000036,-0.10000000000000009,0.010081711308685737,0.002062281702117419,0.0,0.014825581395348841,0.0005292104046785706,0.009999999999999787,-0.09999999999999964,0.002501127268628167
2018-10-01,0.24,0.18999999999999995,-0.004728416983778239,0.002339580144498754,-0.7728959374090996,0.07949011744485834,0.001124814204796598,-1.1600000000000001,0.09999999999999964,0.0008433421649998163
2018-11-01,0.010000000000000231,0.050000000000000266,0.012135389784749595,-0.0007041919199911595,0.0,-0.155234178054929,0.0006085898104677412,7.34,0.0,0.0013622543202420623
2018-12-01,0.06999999999999984,-0.16000000000000014,0.009242206850835766,0.0006848935445813442,0.0,-0.16789696874509197,0.0012832766330028722,-2.8999999999999986,0.10000000000000009,0.008541074997370224
2019-01-01,0.1299999999999999,-0.31999999999999984,-0.005630719498571191,-0.0008149798035343991,3.407649576835847,-0.12589656474141175,0.0016687915946305143,6.779999999999998,0.10000000000000009,0.004408196185589297
2019-02-01,0.0,0.040000000000000036,-0.011646531530408843,0.003001255142321968,0.0,0.19391060246167124,3.9984272852677805e-05,-7.079999999999998,-0.20000000000000018,0.002429788795281551
2019-03-01,0.010000000000000231,0.05999999999999961,0.01206709191666877,0.0037817929172307974,0.0,0.00850063302586368,0.001532669176690149,-2.5700000000000003,0.0,0.00311446881387778
2019-04-01,0.009999999999999787,-0.2699999999999996,0.0036185242496100667,0.0037596794047436433,0.33769285912035696,0.10455523672883804,0.0019827672244585592,-0.16999999999999993,-0.09999999999999964,0.0019482441707572296
2019-05-01,-0.029999999999999805,0.029999999999999805,0.006312049073905701,0.0002468332856644384,0.0,0.03182334794609498,0.00018593161700741767,1.4000000000000004,-0.10000000000000009,0.006719709774497984
2019-06-01,-0.010000000000000231,-0.4500000000000002,-0.0035931227836691892,-0.0003251128102280676,0.0,-0.16207710464201408,0.0014473413401849822,4.059999999999999,0.0,0.008121758121758083
2019-07-01,0.020000000000000018,-0.040000000000000036,-0.006707201658123885,0.0023078761661827762,0.40095513808514016,0.10629107981220653,0.0006430697631250037,-4.799999999999999,0.10000000000000009,0.005558188342021486
2019-08-01,-0.27,-0.1299999999999999,0.017996252132707502,0.0009147700174354512,0.0,-0.08945849601086397,0.0015569512906132843,3.8100000000000005,-0.10000000000000009,0.005466872235425635
2019-09-01,-0.08999999999999986,-0.42999999999999994,0.008202236796997386,0.0015388460997671771,0.0,0.00503355704697972,0.0012833149215127904,1.7899999999999991,-0.10000000000000009,0.006475027286180213
2019-10-01,-0.20999999999999996,0.17999999999999994,-0.001738239645295514,0.0028272822992627678,-0.41719932688747663,-0.005750324615099167,0.000627621973375625,-1.1000000000000014,0.10000000000000009,0.009041314616459184
2019-11-01,-0.28,0.08000000000000007,-0.017574942076863387,0.00281542260504386,0.0,0.045522388059701546,0.0013732998811566421,-6.259999999999998,0.0,0.007219669147947139
2019-12-01,0.0,0.10000000000000009,0.007728691967000323,0.0029122185210892493,0.0,-0.0012491077801570771,0.0008373552759974867,2.6099999999999994,0.0,0.004660783954334891
2020-01-01,0.0,0.04999999999999982,-0.012945964716498226,0.0019216641534238743,-2.9304361247089705,0.09290691441843846,0.0015547284166144149,-2.4399999999999995,0.0,0.004476269905392405
2020-02-01,0.030000000000000027,-0.33999999999999986,0.011395995407740944,0.0004746707213065804,0.0,-0.18162497956514634,0.001716755135465764,5.499999999999998,-0.10000000000000009,0.0032627803039639858
2020-03-01,-0.93,-0.43999999999999995,-0.003134440520966675,-0.004528447444551498,0.0,-0.0655213743507791,-0.009173167336432697,15.450000000000003,0.9000000000000004,0.034060491640050206
2020-04-01,-0.6,-0.4800000000000001,0.025010512868032686,-0.007920147553434065,4.9839358896724875,-0.5664814023086788,-0.13566387222903342,23.64,10.4,0.06327610139182416
2020-05-01,0.0,0.020000000000000018,-0.006546167921941626,-0.0008983252093487382,0.0,-0.027613412228796985,0.020057658099736253,-19.870000000000005,-1.6000000000000014,0.04983711056487938
2020-06-01,0.03,0.020000000000000018,-0.012916234096927215,0.004847499237691677,0.0,0.7996957403651117,0.034809079975947066,-8.959999999999997,-2.1999999999999993,0.016115028930873798
2020-07-01,0.009999999999999995,0.029999999999999916,-0.006798210157452411,0.005096443382793581,-1.9854629359352949,0.12369681600450821,0.011505691104154003,0.39000000000000057,-0.8000000000000007,0.008660132520423858
2020-08-01,0.010000000000000009,-0.1299999999999999,-0.03754819660287567,0.003731343283582156,0.0,0.023821464393179337,0.011231194571110548,-4.34,-1.799999999999999,0.003628871388207111
2020-09-01,-0.010000000000000009,0.12,-0.01251249372763874,0.002626139536318739,0.0,0.04726916482978205,0.006753350045093365,1.8399999999999999,-0.6000000000000005,0.012649680626875437
2020-10-01,0.0,0.0,0.015432633536303086,0.001238475828567287,-0.8539713549469974,-0.09939195509822263,0.00487409183889409,0.5799999999999983,-0.8999999999999995,0.008318814394183693
2020-11-01,0.0,0.18999999999999995,0.004084763563388272,0.002274132890799363,0.0,-0.049597507141002306,0.001895255543622465,10.430000000000003,-0.20000000000000018,0.012148620614257366
2020-12-01,0.0,0.050000000000000044,-0.030251204783102614,0.004346309661148906,0.0,0.21693989071038233,-0.001282132122664259,-16.360000000000003,0.0,0.008119543282276487
2021-01-01,0.0,0.010000000000000009,-0.015904092097258293,0.00226678623900467,0.23140525251718236,0.06578356533453067,0.002560541010747208,6.199999999999999,-0.2999999999999998,0.011838185334239304
2021-02-01,-0.009999999999999995,0.16000000000000003,0.012577185575880279,0.003556212139095738,0.0,0.12808089319570248,0.0035616074115021323,3.2699999999999996,-0.20000000000000018,0.012242051705880774
2021-03-01,-0.009999999999999995,0.3599999999999999,0.0006705648771099249,0.004833575517978028,0.0,0.13053221288515404,0.005745283150423219,-6.889999999999997,-0.10000000000000053,0.011568392314954323
2021-04-01,0.0,0.24,0.020991645261828173,0.006713309948762847,0.219280132405963,0.01437066402378595,0.0025303994564840337,-6.020000000000003,0.0,0.01706586222204276
2021-05-01,-0.010000000000000009,-0.06000000000000005,-0.021732779687080428,0.006672292545710334,0.0,0.04966617814688168,0.002911258479645351,0.9800000000000004,-0.2999999999999998,0.013342261240482989
2021-06-01,0.020000000000000004,-0.009999999999999787,-0.01218561797028761,0.008591526206762845,0.0,0.05181507911883343,0.00548844392961545,-0.41000000000000014,0.10000000000000053,0.0020753285528989363
2021-07-01,0.020000000000000004,-0.14000000000000012,0.030895484455806255,0.004635957297477011,-0.515214115145853,0.1110619469026548,0.006384233480538626,-2.419999999999998,-0.5,0.007580753093113124
2021-08-01,-0.010000000000000009,-0.28,-0.005713105800602358,0.0028937547110843287,0.0,-0.05336519315013932,0.0033183654835478027,3.9800000000000004,-0.3000000000000007,0.008866546119128849
2021-09-01,-0.009999999999999995,0.1100000000000001,0.004170912355069278,0.004362937760309826,0.0,-0.03758238676202508,0.0031647718783531786,-3.3500000000000014,-0.39999999999999947,0.008077459036086587
2021-10-01,0.0,0.16999999999999993,0.01728520174376258,0.009439954442911347,1.0795699595504376,0.10753314876876008,0.005801830589254875,5.039999999999999,-0.20000000000000018,0.007769637401032536
2021-11-01,0.0,0.10000000000000009,-0.001786333139935592,0.00830295666261649,0.0,0.10617024075779491,0.004287570085280246,-4.739999999999998,-0.2999999999999998,0.008258403848246054
2021-12-01,0.0,-0.15000000000000013,0.022848606425988738,0.0071084268212204815,0.0,-0.2216936251189343,0.003853732423629186,14.71,-0.30000000000000027,0.007238456233844781
2022-01-01,0.0,0.19999999999999996,0.0019473929009385937,0.006182204083958309,-1.148505237026026,0.1612163814180929,0.0015021932020751194,-14.52,0.10000000000000009,0.0054166084486051425
2022-02-01,0.0,0.18000000000000016,0.0017046020448880927,0.007018425579205845,0.0,0.16094222924068968,0.005793101609268936,5.359999999999999,-0.20000000000000018,0.004516544449745918
2022-03-01,0.12000000000000001,-0.09000000000000008,0.010697776705374418,0.010340040418240992,0.0,0.1750170029471776,0.0031217895608948165,11.36,-0.09999999999999964,0.0016832066701100157
2022-04-01,0.13,0.6700000000000002,0.012535169225450282,0.003878706077567129,-1.6143949986418544,-0.04186764422149336,0.0020152498249044193,-13.690000000000001,0.0,0.0013212837169045422
2022-05-01,0.44,0.6000000000000001,0.052105407202992726,0.009415001628653163,0.0,0.05900120821586796,0.0015891751455645586,12.710000000000004,-0.10000000000000009,-0.0027264367816091095
2022-06-01,0.43999999999999995,-0.050000000000000266,-0.011921048566420733,0.012952327333770608,0.0,0.09583571021106674,0.0030350512206041014,-6.650000000000002,0.0,-0.002203709423854394
2022-07-01,0.47,-0.06000000000000005,0.023212917993960858,-0.00044734844376970173,3.6113917515056677,-0.04303314246052414,0.004568338004502737,1.009999999999998,-0.10000000000000009,-6.006588765838927e-05
2022-08-01,0.6500000000000001,-0.2799999999999998,0.004070212918213523,0.0007526954634839989,0.0,-0.1242973708068903,0.0015485236754242404,-3.8599999999999994,0.10000000000000009,-0.0016126349253289263
2022-09-01,0.22999999999999998,0.6599999999999997,0.041220503237582085,0.004265454225137466,0.0,-0.09835386685992342,0.001480891927507999,2.719999999999999,-0.10000000000000009,-0.003966362285772518
2022-10-01,0.52,0.41000000000000014,0.01803458123648105,0.0052560378650634565,-0.04385536138469992,-0.034906418647376314,0.002605642518874518,4.540000000000003,0.10000000000000009,-0.004488639003763728
2022-11-01,0.6999999999999997,0.40000000000000036,-0.002659929381498727,0.00244648112786483,0.0,0.051279000594883994,0.0019296615620512103,-4.290000000000003,0.0,-0.0030946024159370644
2022-12-01,0.31999999999999984,-0.5400000000000005,-0.059896354129306384,0.00033477509808887973,0.0,-0.0826165685830692,0.0008170676350431894,-5.969999999999999,-0.10000000000000009,-0.006512751602436473
2023-01-01,0.23000000000000043,0.26000000000000023,-0.0036012047110156598,0.005515247249069821,0.04869391638891907,-0.051690106094251176,0.0028768401409910993,3.0599999999999987,0.0,-0.0006456477685093942
2023-02-01,0.2400000000000002,-0.3999999999999999,-0.03148244395160993,0.0033948398434380245,0.0,-0.006894757382594041,0.001976999612353092,-5.029999999999998,0.10000000000000009,-0.0009808868537581894
2023-03-01,0.08000000000000007,0.6199999999999997,0.033693622884015006,0.0005539412755906081,0.0,0.0161121299449829,0.0005480829991102443,2.7099999999999973,-0.10000000000000009,-0.014562533928107801
2023-04-01,0.17999999999999972,-0.5799999999999996,-0.025327453875848893,0.004027940313549472,-0.13259490070858482,0.03648317648575494,0.0013920126827822177,-2.0299999999999976,-0.10000000000000009,-0.007003257328990209
2023-05-01,0.22999999999999954,0.1599999999999997,0.0013066069549088066,0.0015122598709624846,0.0,-0.0590796019900498,0.0014608686698371898,-2.4700000000000024,0.20000000000000018,0.003439492903935415
2023-06-01,0.020000000000000462,0.020000000000000018,0.015521985487082723,0.0025814661936727212,0.0,-0.0734963648380701,0.0016515223566002657,-0.42999999999999794,0.0,-0.0008845686045448886
2023-07-01,0.040000000000000036,0.25,-0.00819307435368477,0.0016968158395787025,0.8373268984765272,-0.005421600798972914,0.000949503114755057,-2.08,-0.10000000000000009,-0.0005148512945863937
2023-08-01,0.20999999999999996,0.18999999999999995,-0.005542894070002635,0.0049997537875678955,0.0,0.16726438100702934,0.001006287695729302,0.35999999999999943,0.20000000000000018,-0.0012083574041978906
2023-09-01,0.0,0.1299999999999999,0.020629894955227712,0.004037394900339164,0.0,0.0510015976404079,0.0010116791312364537,-0.8399999999999999,0.09999999999999964,-0.00127729925916642
2023-10-01,0.0,0.5100000000000007,0.023178593848522056,0.0009076890042749586,-0.2683315461671453,0.03847053320860616,0.0011897603848172178,4.52,0.10000000000000009,-0.0015974595085037624
2023-11-01,0.0,0.07999999999999918,0.0010223958070179062,0.0014106802143973862,0.0,-0.08737754757347149,0.0009008433427037943,-0.7399999999999984,-0.19999999999999973,0.0004543850574991737
