Date,비트코인,금,기술주,경기방어주,경기민감주,부동산,금리,미국채,달러인덱스,CPI,GDP,유가,고용률,공포지수,실업률,통화량
2015-07-01,0.1601204352347807,-0.016241730232325002,-0.020392868799108177,-0.0057640821875960535,0.01405892708760037,0.006013745704467333,0.0,0.2400000000000002,-0.0098898863421916,0.0015863197801873,-0.3538234189403066,-0.0547808764940239,0.0019899935783895,2.119999999999999,-0.0999999999999996,0.0036402712293619
2015-08-01,0.08885593509841838,-0.06338748980832976,0.037342821750910415,0.04355977588337945,0.03710410689631738,0.0025160621048951892,0.01,-0.27,0.0114703768363781,-4.20108051790713e-06,0.0,-0.2053038285914997,0.0009437217851835,-3.53,-0.1000000000000005,0.0037183669065345
2015-09-01,-0.1899141284390944,0.040003585515720586,-0.09736516727772215,-0.07891085247960694,-0.08900511790508203,0.0006002812746543906,0.0,0.0099999999999997,-0.0222299441551064,-0.0022475875193775,0.0,0.0028729281767956,0.0010554089709762,18.84,-0.0999999999999996,0.0050607371145527
2015-10-01,0.04132891616117518,-0.021515764512667457,0.014039694697309146,0.024912618322933566,0.02753050963674264,2.285413917024748e-05,-0.02,-0.1200000000000001,0.0092198443234525,0.0009894820166906,-0.5390845651256817,-0.0138827677390921,0.0021367070813564,-8.849999999999998,0.0,0.0042207284664688
2015-11-01,0.3699531687124322,0.024501929657609223,0.10868686716030806,0.057003369369357904,0.0823420000516728,0.0005084929753695899,0.0,0.1500000000000003,0.0070282372197973,0.0011946174910508,0.0,0.0306145251396647,0.0016061271295211,-8.4,0.0999999999999996,0.0074801730353279
2015-12-01,0.11387054971326616,-0.06806828836782741,0.0161474035344904,-0.0008019563982873956,0.007904390597847977,-0.0001541835126431801,0.12,-0.0500000000000002,0.029246497881886,-0.001075553426856,0.0,-0.1201214223764093,0.0018836479749033,0.5199999999999996,-0.0999999999999996,0.0057982093047841
2016-01-01,0.19820244254781128,-0.0032900919715651566,-0.025688808025978394,0.020504163500239203,-0.03831244655540311,-0.00043406496124820393,0.1,0.0900000000000003,-0.0087339147690228,-0.0004584435630738,2.1413819934756906,-0.0929029078363724,0.0009295693927047,6.029999999999999,-0.2000000000000001,0.0111010494655647
2016-02-01,-0.14108500148641212,0.06375551492301734,-0.06660120292553784,0.008714355735900847,-0.046059557065440515,0.0014170375914932531,0.0399999999999999,-0.2700000000000002,0.0006062318849293,-0.0013296753235823,0.0,-0.1409942950285249,0.0013756022624118,-0.7199999999999989,0.1000000000000005,0.0057734596777418
2016-03-01,0.16637444813808955,0.09078821012284188,0.013217203950104173,0.009424768386426141,0.024812104639570398,0.007548741591112629,-0.02,-0.1399999999999999,-0.0066950964876341,0.0031347962382444,0.0,0.0876027830487033,0.0017781558780254,-2.280000000000001,0.0999999999999996,0.0040468448126445
2016-04-01,-0.03944400765599365,-0.006583839173188277,0.046293266864047666,0.04834941089841527,0.043802436040806025,0.010737099623974844,0.01,-0.04,-0.0380928351479112,0.0038306451612901,-0.4458786624081179,0.0282058738005233,0.0013434311091311,-4.6,0.0999999999999996,0.0062556419555612
2016-05-01,0.08114415072804171,0.054819180720600436,-0.04204418573634772,-0.02461784152705282,-0.002895658585309824,0.010359704168534378,0.0,0.0899999999999998,-0.0211376279353673,0.0023640958693178,0.0,0.2655542986425339,0.0003128149873137,1.58,-0.2999999999999998,0.0052724353929931
2016-06-01,0.18820466480809128,-0.059959610367303684,0.04379507058897247,0.01720837920432361,-0.00012645852474935104,0.008717399863582775,0.01,-0.0299999999999998,0.0306420477863156,0.0027759572878272,0.0,0.096536312849162,0.0017095205003474,-0.4800000000000004,0.1000000000000005,0.0047359604214614
2016-07-01,0.2595843738991146,0.10297873111946809,-0.017962599008024882,0.03797452442185989,-0.0005062179928024824,0.006058240471465082,0.01,-0.3900000000000001,0.0027027698835537,-0.0005037007434789,1.2090846647807094,-0.0010189525168126,0.0025945915946332,0.5700000000000003,-0.1000000000000005,0.0042227953035036
2016-08-01,-0.10354052918865808,0.010997287184233207,0.07179871234183244,-0.0023685464722389415,0.036515874509583046,0.0034862816456560086,0.01,0.05,-0.0003865154030253,0.0018492217858316,0.0,-0.1829865361077112,0.0009825629670634,-2.33,0.1000000000000005,0.0065403086280868
2016-09-01,-0.056029299840131386,-0.02900700942282708,0.007769312891304114,-0.006574088504637254,-0.012599015572596572,0.0015628318294933496,0.0,0.06,-0.0001776632907452,0.0026232097944252,0.0,0.0779026217228464,0.0021083629425833,1.040000000000001,0.0999999999999996,0.0046401923907011
2016-10-01,0.07282854404128059,0.0008383612994860012,0.019508669612665397,-0.015817350475640035,-0.004643946388048659,0.00037514679657268957,0.0,0.0599999999999998,-0.000763178689888,0.0023426874979268,-0.2186259836808364,0.1304146397961545,0.0006829140425061,0.0899999999999998,-0.0999999999999996,0.0056238395556169
2016-11-01,0.18862096186320243,-0.020482771197690708,-0.021984446916881728,-0.012027787571806559,-0.031109220302052543,0.0011358880851317643,0.0099999999999999,0.2000000000000001,0.0220741382699782,0.0011789477167711,0.0,-0.0438524590163934,0.0008065294417713,4.989999999999998,-0.2000000000000001,0.0056076477634259
2016-12-01,0.036970697074474534,-0.09289489873449797,-0.00551229976149803,-0.04413175413969106,0.05596388766858884,0.0009391659337916192,0.13,0.6200000000000001,0.0348219543704459,0.0025245221587761,0.0,0.0947278182597515,0.0015497682235523,-4.489999999999998,0.0,0.0034292824302382
2017-01-01,0.3191851591077819,-0.014482838341312476,0.02910216313022751,0.036730151392156074,-9.858087557634843e-05,0.001377597231788874,0.1099999999999999,0.0,0.0207914756406339,0.0040430766948156,-0.1216110600871563,0.0250587314017227,0.0015129841549295,-1.2200000000000006,0.0,0.0056329295770387
2017-02-01,-0.009317608834181867,0.04834780485733692,0.058659555398001384,0.009089144146000816,0.04017213528800023,0.0019931431542572486,0.01,0.0299999999999998,-0.0348155038741351,0.0015926573570097,0.0,0.0294117647058822,0.0015106984920483,-1.0399999999999991,-0.1000000000000005,0.0050149244753878
2017-03-01,0.2360683091550666,0.035915767837570334,0.04791522864719533,0.06094271445830768,0.03153437964010819,0.008156712666417931,0.13,-0.02,0.0218054476854001,-0.0004672016261895,0.0,-0.0014842300556585,0.0008296308485546,0.7299999999999986,-0.1999999999999993,0.0045934016608064
2017-04-01,-0.11615541922290384,-0.0012811078186086844,0.009246228615827246,-0.008903259343030823,0.009996522094243065,0.010798348614015296,0.1099999999999999,-0.1099999999999998,-0.0134407175498864,0.0012341528217407,0.149894885467297,-0.0663322185061315,0.0014044077852146,-0.1599999999999983,0.0,0.0041702660033957
2017-05-01,0.31568715926509716,0.004810390255044927,0.03641008044996563,0.0071451634477119885,0.025355087327954662,0.010582207039952607,0.01,-0.02,-0.0147592142419819,-0.0007739779600562,0.0,-0.0282587064676617,0.001409279352005,-2.2700000000000014,0.0,0.0038563080300197
2017-06-01,0.693781601128721,0.01093110240016748,0.033819768469022904,0.038748350901466555,0.019183769590961575,0.00904896624483631,0.13,-0.1200000000000001,-0.0180835081302446,0.0006516286618252,0.0,-0.0104443989350808,0.0013868014756113,-0.2199999999999988,-0.1000000000000005,0.0016030850152182
2017-07-01,0.011076202847989824,-0.020757733881708762,-0.026967365824395628,-0.030409168869197867,-0.021832583531726013,0.0064709768366078,0.1099999999999998,0.1400000000000001,-0.0120649065204577,0.0003276499715354,0.4083993101925371,-0.066432119205298,0.0012893718916928,1.33,0.0,0.0042041288971168
2017-08-01,0.11653486486098918,0.025711312702101807,0.043010619146566675,0.00582441014050028,0.021086647541516124,0.004305198798885801,0.01,-0.0900000000000003,-0.0319686642235708,0.0038486261632881,0.0,0.0904455774772776,0.0010015534298095,-1.1300000000000008,0.1000000000000005,0.0043481134916378
2017-09-01,0.7996842642167998,0.04078266966032773,0.01699656251695525,-0.005247843998697932,-0.015843640264793235,0.0024186908192671552,-0.01,-0.0999999999999996,-0.0014209080934767,0.0051063899209977,0.0,-0.0380158568814799,0.0005989695002008,0.0400000000000009,-0.1000000000000005,0.0035394864819406
2017-10-01,-0.09980959864000172,-0.03246508116270286,-0.0015866863703696277,-0.011846041209984226,0.003649448752246709,0.0013604394476103288,0.0,0.1799999999999997,0.0068557557606787,0.0007750522450138,0.4293115240194833,0.0691039729501268,0.0009727427945607,-0.6800000000000015,-0.0999999999999996,0.0043213070314149
2017-11-01,0.5367187205478299,-0.005774502078862653,0.04572040073927752,-0.013338080544624153,0.02153649213491482,0.001866140319397136,0.01,0.0300000000000002,0.0139607180722025,0.0026680074282516,0.0,0.0737299861632732,0.001515460414543,0.75,0.0,0.0023654041503411
2017-12-01,0.6218555843229288,0.003688935980103114,0.015713421984868248,0.05501295228530312,0.049880361154578834,0.0020315322460968677,0.1400000000000001,0.0,-0.0197235344375221,0.0021068892447551,0.0,0.0741899852724594,0.0010178255175643,1.2300000000000004,-0.1000000000000005,0.0042636051713405
2018-01-01,0.24432383481326747,0.021504534680930387,0.01032872563742493,0.01998263126560751,0.02500656174258009,0.0013890591167218247,0.1099999999999998,0.0899999999999998,-0.0136578163140397,0.0042533443635115,-0.2782820315518786,0.0346186803770349,0.0009286687499576,-1.66,-0.0999999999999996,0.0006775507262046
2018-02-01,-0.3285197618901373,0.02908979451856375,0.07832581224505963,0.01195301887904332,0.08025146517139015,0.004033903145526541,0.01,0.3199999999999998,-0.0335033345952762,0.002692287600609,0.0,0.0919330793440451,0.0026682920222131,3.700000000000001,0.0999999999999996,0.0026003212585266
2018-03-01,0.1941499577291541,-0.0307967142083736,-0.02071946908475708,-0.07434460339363536,-0.03433084422443866,0.008462050294851142,0.09,0.0300000000000002,0.0200666745571127,0.000192362410782,0.0,-0.0749393203883496,0.0015264700717305,8.999999999999998,-0.0999999999999996,0.0040807529276527
2018-04-01,-0.3750132425834398,0.015273638837340453,-0.024867369279345297,-0.006837411188591935,-0.013227519992022208,0.01026971215593453,0.1799999999999999,-0.08,-0.006368969766788,0.0026044066560619,-0.3474074939515056,0.0339455559199737,0.0009576476935526,1.150000000000002,0.0,0.0012807853575467
2018-05-01,0.33236460370965704,-0.014363470894056984,0.01654882476973496,-0.04978153580550526,0.025175146930534797,0.009153272444462068,0.01,0.2400000000000002,0.0284149993897742,0.0022579497815982,0.0,0.0670896114195083,0.0021425395157053,-8.13,-0.2000000000000001,0.0039803625917376
2018-06-01,-0.17299680676505746,-0.006902898959153525,0.061186984540283484,-0.0069984900201564,0.026001461600291265,0.007869775713862381,0.1200000000000001,-0.08,0.0207468594854121,0.0009011451720948,0.0,-0.0218489892984542,0.0014723678902783,-2.03,0.2000000000000001,0.0042919982348001
2018-07-01,-0.1532371548130158,-0.03359592088320529,-0.0041830348757005975,0.045690207958419604,0.028600745060714416,0.004455598417747897,0.0899999999999998,-0.02,0.0064777221660452,0.0007808204989283,0.1749583377329011,0.1227776933596718,0.0004095086567443,2.139999999999999,-0.2000000000000001,0.0024238644336873
2018-08-01,0.19403778467596244,-0.026692258539702363,0.031867364779475604,0.030855718412898137,0.012991606777448705,0.0018494841939860063,0.0,0.1299999999999999,-0.0037033301394935,0.0017873207703393,0.0,-0.0688861821626742,0.0017380217420479,-2.4499999999999997,0.0,0.0035138823096882
2018-09-01,-0.05661183507797474,-0.014451084024244887,0.05380509949002943,0.012424966637301749,0.05626805497534493,0.0002240612563992883,0.04,-0.1,0.0100817113086857,0.0020622817021174,0.0,0.0148255813953488,0.0005292104046785,0.0099999999999997,-0.0999999999999996,0.0025011272686281
2018-10-01,-0.08391615511938277,-0.010997311259859588,-0.0007767708906415427,0.009123011787960822,0.002216997728720971,-2.434902871717437e-05,0.24,0.1899999999999999,-0.0047284169837782,0.0023395801444987,-0.7728959374090996,0.0794901174448583,0.0011248142047965,-1.16,0.0999999999999996,0.0008433421649998
2018-11-01,-0.032147578807876,0.04119284425890579,-0.0757909914422733,0.028020160083734202,-0.07983909940559497,-0.0012807900965219332,0.0100000000000002,0.0500000000000002,0.0121353897847495,-0.0007041919199911,0.0,-0.155234178054929,0.0006085898104677,7.34,0.0,0.001362254320242
2018-12-01,-0.33916315442416234,-0.012783211025991115,-0.015633795065422174,0.0155232940346397,0.004277782088656368,-0.00199922956519194,0.0699999999999998,-0.1600000000000001,0.0092422068508357,0.0006848935445813,0.0,-0.1678969687450919,0.0012832766330028,-2.8999999999999986,0.1,0.0085410749973702
2019-01-01,-0.08806186257827009,0.04761522699656795,-0.0866074301665285,-0.0891453688654461,-0.07956240203055898,-0.0024380829534518256,0.1299999999999999,-0.3199999999999998,-0.0056307194985711,-0.0008149798035343,3.407649576835847,-0.1258965647414117,0.0016687915946305,6.779999999999998,0.1,0.0044081961855892
2019-02-01,-0.09251277610741193,0.030196334281082038,0.08550512463230886,0.04805054141252785,0.08261812647312428,0.0011020228241171992,0.0,0.04,-0.0116465315304088,0.0030012551423219,0.0,0.1939106024616712,3.9984272852677805e-05,-7.079999999999998,-0.2000000000000001,0.0024297887952815
2019-03-01,0.1065493849351673,-0.015566861280241207,0.041445107180129614,0.01916559186504241,0.036477135564604524,0.006595073265001528,0.0100000000000002,0.0599999999999996,0.0120670919166687,0.0037817929172307,0.0,0.0085006330258636,0.0015326691766901,-2.5700000000000003,0.0,0.0031144688138777
2019-04-01,0.07736569156969297,-0.00617093478042452,0.045766721186294435,0.036621975202402623,0.03953867800646549,0.009307728573997531,0.0099999999999997,-0.2699999999999996,0.00361852424961,0.0037596794047436,0.3376928591203569,0.104555236728838,0.0019827672244585,-0.1699999999999999,-0.0999999999999996,0.0019482441707572
2019-05-01,0.29929277489475936,-0.005433095209062433,0.037849059005661045,0.019313300197034033,0.030495509469613102,0.008008359899450035,-0.0299999999999998,0.0299999999999998,0.0063120490739057,0.0002468332856644,0.0,0.0318233479460949,0.0001859316170074,1.4000000000000004,-0.1,0.0067197097744979
2019-06-01,0.5851372343313761,0.019041691859823295,-0.07928860634090795,-0.024386113247627184,-0.06466587634987231,0.005895251790312583,-0.0100000000000002,-0.4500000000000002,-0.0035931227836691,-0.000325112810228,0.0,-0.162077104642014,0.0014473413401849,4.059999999999999,0.0,0.008121758121758
2019-07-01,0.23576766113392544,0.06111190364055208,0.09041938665975646,0.058537266290454415,0.08765641958447601,0.003557265322599701,0.02,-0.04,-0.0067072016581238,0.0023078761661827,0.4009551380851401,0.1062910798122065,0.000643069763125,-4.799999999999999,0.1,0.0055581883420214
2019-08-01,-0.017335678357646378,0.025476363633160082,0.004702509049474557,0.013694167846912908,-0.00972976092299871,0.0016942414720024779,-0.27,-0.1299999999999999,0.0179962521327075,0.0009147700174354,0.0,-0.0894584960108639,0.0015569512906132,3.810000000000001,-0.1,0.0054668722354256
2019-09-01,-0.0617037182204474,0.0691110911989532,-0.01409429104898674,0.025329239691206373,0.00419888424574788,0.0008504124500383625,-0.0899999999999998,-0.4299999999999999,0.0082022367969973,0.0015388460997671,0.0,0.0050335570469797,0.0012833149215127,1.7899999999999991,-0.1,0.0064750272861802
2019-10-01,-0.14497833401820348,-0.024422339663080828,0.0009478070794692872,0.014861878059972744,0.004240302904998883,0.0004484474277999251,-0.2099999999999999,0.1799999999999999,-0.0017382396452955,0.0028272822992627,-0.4171993268874766,-0.0057503246150991,0.0006276219733756,-1.1000000000000014,0.1,0.0090413146164591
2019-11-01,0.11000811726789261,0.01754385964912286,0.06194262677825502,-0.0017955146309468484,0.016375502132163433,0.0006652920443339649,-0.28,0.08,-0.0175749420768633,0.0028154226050438,0.0,0.0455223880597015,0.0013732998811566,-6.259999999999998,0.0,0.0072196691479471
2019-12-01,-0.19833617181063568,-0.028116727065028213,0.03132687220490493,0.01390032551214615,0.006576185960230019,0.0006224125086053967,0.0,0.1,0.0077286919670003,0.0029122185210892,0.0,-0.001249107780157,0.0008373552759974,2.6099999999999994,0.0,0.0046607839543348
2020-01-01,-0.030187141017422592,0.03677676399558738,0.03886380409910983,0.024127267651677275,0.027631866030882746,0.0007445454973846743,0.0,0.0499999999999998,-0.0129459647164982,0.0019216641534238,-2.9304361247089705,0.0929069144184384,0.0015547284166144,-2.4399999999999995,0.0,0.0044762699053924
2020-02-01,0.3045343886463252,0.04172426746565483,0.030384165725708456,0.0031755101120618523,-0.0007974341500072146,0.0038565132223311593,0.03,-0.3399999999999998,0.0113959954077409,0.0004746707213065,0.0,-0.1816249795651463,0.0017167551354657,5.499999999999998,-0.1,0.0032627803039639
2020-03-01,-0.08840966141224071,-0.011876965404106432,-0.06057413309112725,-0.08214635382382196,-0.07572600306665822,0.009268857857186452,-0.93,-0.4399999999999999,-0.0031344405209666,-0.0045284474445514,0.0,-0.0655213743507791,-0.0091731673364326,15.450000000000005,0.9000000000000004,0.0340604916400502
2020-04-01,-0.2284015436670338,0.009014753408365328,-0.11225199399346308,-0.07127618630794386,-0.18713086223384967,0.009504422228728826,-0.6,-0.4800000000000001,0.0250105128680326,-0.007920147553434,4.983935889672488,-0.5664814023086788,-0.1356638722290334,23.64,10.4,0.0632761013918241
2020-05-01,0.34176883080064435,0.07369158055148062,0.16691330192295983,0.07600357165278249,0.19786536820555267,0.00574564472763428,0.0,0.02,-0.0065461679219416,-0.0008983252093487,0.0,-0.0276134122287969,0.0200576580997362,-19.870000000000005,-1.6000000000000014,0.0498371105648793
2020-06-01,0.14693020264012602,0.025553289364488085,0.10021624117851036,0.035057426643800405,0.1169816778588122,0.006069872193942949,0.03,0.02,-0.0129162340969272,0.0048474992376916,0.0,0.7996957403651117,0.034809079975947,-8.959999999999997,-2.1999999999999997,0.0161150289308737
2020-07-01,-0.092349617237376,0.02037052672867734,0.07205668737256876,-0.00826043456309744,0.031350687063691485,0.007985185319998811,0.0099999999999999,0.0299999999999999,-0.0067982101574524,0.0050964433827935,-1.9854629359352949,0.1236968160045082,0.011505691104154,0.3900000000000005,-0.8000000000000007,0.0086601325204238
2020-08-01,0.2742932790676633,0.10692539074961438,0.061080353800177845,0.06832509492217542,0.062015536875571264,0.01119000437850115,0.01,-0.1299999999999999,-0.0375481966028756,0.0037313432835821,0.0,0.0238214643931793,0.0112311945711105,-4.34,-1.799999999999999,0.0036288713882071
2020-09-01,0.017933082059086836,0.0027511219734144277,0.12840992723113098,0.04704950459102486,0.10700749797112707,0.012280372830512087,-0.01,0.12,-0.0125124937276387,0.0026261395363187,0.0,0.047269164829782,0.0067533500450933,1.84,-0.6000000000000005,0.0126496806268754
2020-10-01,-0.11286318800238537,-0.03038305469025515,-0.058916206339273414,-0.01228009938667185,-0.01610619974290539,0.013269126460199399,0.0,0.0,0.015432633536303,0.0012384758285672,-0.8539713549469974,-0.0993919550982226,0.004874091838894,0.5799999999999983,-0.8999999999999995,0.0083188143941836
2020-11-01,0.2935798554373841,-0.01624397380183329,-0.04559756875987531,-0.03412959029774065,-0.03982538678131464,0.010893217742496963,0.0,0.1899999999999999,0.0040847635633882,0.0022741328907993,0.0,-0.0495975071410023,0.0018952555436224,10.430000000000003,-0.2000000000000001,0.0121486206142573
2020-12-01,0.3687739926635767,-0.03371686801159013,0.12651255091087688,0.08416303287588978,0.10813443491942132,0.00882128819221717,0.0,0.05,-0.0302512047831026,0.0043463096611489,0.0,0.2169398907103823,-0.0012821321226642,-16.360000000000003,0.0,0.0081195432822764
2021-01-01,0.5622057860412262,0.0435477653178864,0.03574989753408908,0.007625406821926806,0.016713948699203618,0.008842306510532305,0.0,0.01,-0.0159040920972582,0.0022667862390046,0.2314052525171823,0.0657835653345306,0.0025605410107472,6.199999999999999,-0.2999999999999998,0.0118381853342393
2021-02-01,0.1417240364515837,-0.017061923392511447,0.02766644106237104,-0.048925030975961126,0.03383505614737903,0.011759729272419639,-0.0099999999999999,0.16,0.0125771855758802,0.0035562121390957,0.0,0.1280808931957024,0.0035616074115021,3.27,-0.2000000000000001,0.0122420517058807
2021-03-01,0.4798873498241283,-0.07432289617319288,0.0036287337421974097,-0.003273659897407244,-0.007760491862805141,0.020896396019734143,-0.0099999999999999,0.3599999999999999,0.0006705648771099,0.004833575517978,0.0,0.130532212885154,0.0057452831504232,-6.889999999999997,-0.1000000000000005,0.0115683923149543
2021-04-01,0.19069775385621357,0.002322206095791035,0.004295409572194542,0.06893303082626567,0.028855170271179897,0.02297094742360084,0.0,0.24,0.0209916452618281,0.0067133099487628,0.219280132405963,0.0143706640237859,0.002530399456484,-6.020000000000003,0.0,0.0170658622220427
2021-05-01,-0.021452584246966055,0.023631652955763194,0.04134701954549125,0.023536411737650864,0.056073770059881234,0.022519186346767528,-0.01,-0.06,-0.0217327796870804,0.0066722925457103,0.0,0.0496661781468816,0.0029112584796453,0.9800000000000004,-0.2999999999999998,0.0133422612404829
2021-06-01,-0.36562057192588937,0.07672719506563253,-0.015296264192338316,0.014228197872852455,-0.03582620869009634,0.02239518894961856,0.02,-0.0099999999999997,-0.0121856179702876,0.0085915262067628,0.0,0.0518150791188334,0.0054884439296154,-0.4100000000000001,0.1000000000000005,0.0020753285528989
2021-07-01,-0.08485252532093124,-0.06674023772694293,0.0665863363731296,-0.005056987902802179,0.04241139262806626,0.016585481672104496,0.02,-0.1400000000000001,0.0308954844558062,0.004635957297477,-0.515214115145853,0.1110619469026548,0.0063842334805386,-2.419999999999998,-0.5,0.0075807530931131
2021-08-01,0.19071711527725643,0.02066555023782013,0.028203217057020558,0.02508595561120197,0.004844976507911047,0.012318100827610534,-0.01,-0.28,-0.0057131058006023,0.0028937547110843,0.0,-0.0533651931501393,0.0033183654835478,3.98,-0.3000000000000007,0.0088665461191288
2021-09-01,0.22194261965004802,0.00027584685354442584,0.043914607696761365,0.015801886708058266,0.017790888405635252,0.009853646556247098,-0.0099999999999999,0.1100000000000001,0.0041709123550692,0.0043629377603098,0.0,-0.037582386762025,0.0031647718783531,-3.3500000000000014,-0.3999999999999994,0.0080774590360865
2021-10-01,-0.014946373959712766,-0.030941468391894822,-0.05255309755167292,-0.043912788774547185,-0.013992100712898137,0.008128793099001053,0.0,0.1699999999999999,0.0172852017437625,0.0094399544429113,1.0795699595504376,0.10753314876876,0.0058018305892548,5.039999999999999,-0.2000000000000001,0.0077696374010325
2021-11-01,0.26783632681349157,0.02168467591686829,0.07565673342650947,0.033903134427985204,0.13296443261853264,0.008651726872987542,0.0,0.1,-0.0017863331399355,0.0083029566626164,0.0,0.1061702407577949,0.0042875700852802,-4.739999999999998,-0.2999999999999998,0.008258403848246
2021-12-01,-0.06187386054593391,-0.007520472499362274,-0.0008001212985504491,-0.01975912187224005,-0.019966692004124043,0.009324017771077608,0.0,-0.1500000000000001,0.0228486064259887,0.0071084268212204,0.0,-0.2216936251189343,0.0038537324236291,14.71,-0.3000000000000002,0.0072384562338447
2022-01-01,-0.16674898278842243,0.025763372835120757,0.029030108651398656,0.10991622602232631,0.019906198819541254,0.012124497804521628,0.0,0.1999999999999999,0.0019473929009385,0.0061822040839583,-1.148505237026026,0.1612163814180929,0.0015021932020751,-14.52,0.1,0.0054166084486051
2022-02-01,-0.18754742859988804,-0.01488369421169633,-0.08126201285220513,-0.01569211764922962,-0.08985516808774052,0.018513394630796265,0.0,0.1800000000000001,0.001704602044888,0.0070184255792058,0.0,0.1609422292406896,0.0057931016092689,5.359999999999999,-0.2000000000000001,0.0045165444497459
2022-03-01,0.14483451663685964,0.07893127352767393,-0.06574186689187222,-0.018972457143009214,-0.06089101900915528,0.027148643612667778,0.12,-0.09,0.0106977767053744,0.0103400404182409,0.0,0.1750170029471776,0.0031217895608948,11.36,-0.0999999999999996,0.00168320667011
2022-04-01,0.04344546489511436,-0.011995494509506877,0.06093136292942103,0.03408131507235912,0.061660346172839775,0.02244352667521121,0.13,0.6700000000000002,0.0125351692254502,0.0038787060775671,-1.6143949986418544,-0.0418676442214933,0.0020152498249044,-13.69,0.0,0.0013212837169045
2022-05-01,-0.16880451981292188,-0.005106522266939417,-0.13431002454640228,0.01291566738255745,-0.12066075828188239,0.01579242348368526,0.44,0.6000000000000001,0.0521054072029927,0.0094150016286531,0.0,0.0590012082158679,0.0015891751455645,12.710000000000004,-0.1,-0.0027264367816091
2022-06-01,-0.22537608315441537,-0.034567641707498487,-0.023144400818551847,-0.05332293735306437,-0.0610880818604852,0.00586355162765817,0.4399999999999999,-0.0500000000000002,-0.0119210485664207,0.0129523273337706,0.0,0.0958357102110667,0.0030350512206041,-6.650000000000002,0.0,-0.0022037094238543
2022-07-01,-0.3533569782362068,-0.024087247457238337,-0.07623411712712047,0.0036709813677797687,-0.08236600747042211,-0.0037748097177818796,0.47,-0.06,0.0232129179939608,-0.0004473484437697,3.611391751505668,-0.0430331424605241,0.0045683380045027,1.009999999999998,-0.1,-6.006588765838927e-05
2022-08-01,0.209909956662919,-0.01662128189908807,0.11746334768149902,0.03004638916180502,0.16877384981323784,-0.011149049300822389,0.6500000000000001,-0.2799999999999998,0.0040702129182135,0.0007526954634839,0.0,-0.1242973708068903,0.0015485236754242,-3.86,0.1,-0.0016126349253289
